sourceCode;sourceName;targetCode;targetName;distributionSourceToTarget;distributionTargetToSource;
"'1392'";"Manufacture of made-up textile articles, except apparel";"'1392'";"Manufacture of household textiles and made-up furnishing articles";2;0;
"'13921'";"Manufacture of household furnishings of textile materials";"'13960'";"Manufacture of other technical and industrial textiles";2;2;
"'13921'";"Manufacture of household furnishings of textile materials";"'13920'";"Manufacture of household textiles and made-up furnishing articles";1;2;
"'13922'";"Manufacture of tarpaulins, sails and other made-up textile articles";"'13960'";"Manufacture of other technical and industrial textiles";2;2;
"'13922'";"Manufacture of tarpaulins, sails and other made-up textile articles";"'13920'";"Manufacture of household textiles and made-up furnishing articles";2;2;
"'1393'";"Manufacture of carpets and rugs";"'1393'";"Manufacture of carpets and rugs";0;0;
"'13930'";"Manufacture of carpets and rugs";"'13930'";"Manufacture of carpets and rugs";0;0;
"'1394'";"Manufacture of cordage, rope, twine and netting";"'1394'";"Manufacture of cordage, rope, twine and netting";0;0;
"'13940'";"Manufacture of cordage, rope, twine and netting";"'13940'";"Manufacture of cordage, rope, twine and netting";0;0;
"'1395'";"Manufacture of non-wovens and articles made from non-wovens, except apparel";"'1395'";"Manufacture of non-wovens and non-woven articles";0;0;
"'13950'";"Manufacture of non-wovens and articles made from non-wovens, except apparel";"'13950'";"Manufacture of non-wovens and non-woven articles";0;0;
"'1396'";"Manufacture of other technical and industrial textiles";"'1396'";"Manufacture of other technical and industrial textiles";0;2;
"'13960'";"Manufacture of other technical and industrial textiles";"'13960'";"Manufacture of other technical and industrial textiles";0;1;
"'1399'";"Manufacture of other textiles n.e.c.";"'1399'";"Manufacture of other textiles n.e.c.";0;0;
"'13990'";"Manufacture of other textiles n.e.c.";"'13990'";"Manufacture of other textiles n.e.c.";0;0;
"'14'";"Manufacture of wearing apparel";"'14'";"Manufacture of wearing apparel";0;0;
"'141'";"Manufacture of wearing apparel, except fur apparel";"'142'";"Manufacture of other wearing apparel and accessories";2;2;
"'141'";"Manufacture of wearing apparel, except fur apparel";"'141'";"Manufacture of knitted and crocheted apparel";2;2;
"'1411'";"Manufacture of leather clothes";"'1424'";"Manufacture of leather clothes and fur apparel";0;2;
"'14110'";"Manufacture of leather clothes";"'14240'";"Manufacture of leather clothes and fur apparel";0;2;
"'1412'";"Manufacture of workwear";"'1423'";"Manufacture of workwear";0;0;
"'14120'";"Manufacture of workwear";"'14230'";"Manufacture of workwear";0;0;
"'1413'";"Manufacture of other outerwear";"'1421'";"Manufacture of outerwear";2;2;
"'1413'";"Manufacture of other outerwear";"'1410'";"Manufacture of knitted and crocheted apparel";2;2;
"'14130'";"Manufacture of other outerwear";"'14210'";"Manufacture of outerwear";2;2;
"'14130'";"Manufacture of other outerwear";"'14100'";"Manufacture of knitted and crocheted apparel";2;2;
"'1414'";"Manufacture of underwear";"'1422'";"Manufacture of underwear";2;2;
"'1414'";"Manufacture of underwear";"'1421'";"Manufacture of outerwear";2;2;
"'1414'";"Manufacture of underwear";"'1410'";"Manufacture of knitted and crocheted apparel";2;2;
"'14140'";"Manufacture of underwear";"'14220'";"Manufacture of underwear";1;1;
"'14140'";"Manufacture of underwear";"'14210'";"Manufacture of outerwear";2;2;
"'14140'";"Manufacture of underwear";"'14100'";"Manufacture of knitted and crocheted apparel";2;2;
"'1419'";"Manufacture of other wearing apparel and accessories";"'1429'";"Manufacture of other wearing apparel and accessories n.e.c.";2;0;
"'1419'";"Manufacture of other wearing apparel and accessories";"'1422'";"Manufacture of underwear";2;2;
"'1419'";"Manufacture of other wearing apparel and accessories";"'1421'";"Manufacture of outerwear";2;2;
"'1419'";"Manufacture of other wearing apparel and accessories";"'1410'";"Manufacture of knitted and crocheted apparel";2;2;
"'14190'";"Manufacture of other wearing apparel and accessories";"'14290'";"Manufacture of other wearing apparel and accessories n.e.c.";2;0;
"'14190'";"Manufacture of other wearing apparel and accessories";"'14220'";"Manufacture of underwear";2;2;
"'14190'";"Manufacture of other wearing apparel and accessories";"'14210'";"Manufacture of outerwear";2;2;
"'14190'";"Manufacture of other wearing apparel and accessories";"'14100'";"Manufacture of knitted and crocheted apparel";2;2;
"'142'";"Manufacture of articles of fur";"'142'";"Manufacture of other wearing apparel and accessories";0;2;
"'1420'";"Manufacture of articles of fur";"'1424'";"Manufacture of leather clothes and fur apparel";0;2;
"'14200'";"Manufacture of articles of fur";"'14240'";"Manufacture of leather clothes and fur apparel";0;2;
"'143'";"Manufacture of knitted and crocheted apparel";"'141'";"Manufacture of knitted and crocheted apparel";0;2;
"'1431'";"Manufacture of knitted and crocheted hosiery";"'1410'";"Manufacture of knitted and crocheted apparel";0;2;
"'14310'";"Manufacture of knitted and crocheted hosiery";"'14100'";"Manufacture of knitted and crocheted apparel";0;2;
"'1439'";"Manufacture of other knitted and crocheted apparel";"'1410'";"Manufacture of knitted and crocheted apparel";0;2;
"'14390'";"Manufacture of other knitted and crocheted apparel";"'14100'";"Manufacture of knitted and crocheted apparel";0;2;
"'15'";"Manufacture of leather and related products";"'15'";"Manufacture of leather and related products of other materials";0;2;
"'151'";"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur";"'151'";"Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness";0;0;
"'1511'";"Tanning and dressing of leather; dressing and dyeing of fur";"'1511'";"Tanning, dressing, dyeing of leather and fur";0;0;
"'15110'";"Tanning and dressing of leather; dressing and dyeing of fur";"'15110'";"Tanning, dressing, dyeing of leather and fur";0;0;
"'1512'";"Manufacture of luggage, handbags and the like, saddlery and harness";"'1512'";"Manufacture of luggage, handbags, saddlery and harness of any material";0;0;
"'15120'";"Manufacture of luggage, handbags and the like, saddlery and harness";"'15120'";"Manufacture of luggage, handbags, saddlery and harness of any material";0;0;
"'152'";"Manufacture of footwear";"'152'";"Manufacture of footwear";0;2;
"'1520'";"Manufacture of footwear";"'1520'";"Manufacture of footwear";0;2;
"'15200'";"Manufacture of footwear";"'15200'";"Manufacture of footwear";0;1;
"'16'";"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials";"'16'";"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials";2;0;
"'16'";"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials";"'15'";"Manufacture of leather and related products of other materials";2;2;
"'161'";"Sawmilling and planing of wood";"'161'";"Sawmilling and planing of wood; processing and finishing of wood";0;0;
"'1610'";"Sawmilling and planing of wood";"'1612'";"Processing and finishing of wood";2;0;
"'1610'";"Sawmilling and planing of wood";"'1611'";"Sawmilling and planing of wood";2;0;
"'16100'";"Sawmilling and planing of wood";"'16120'";"Processing and finishing of wood";2;0;
"'16100'";"Sawmilling and planing of wood";"'16110'";"Sawmilling and planing of wood";2;0;
"'162'";"Manufacture of products of wood, cork, straw and plaiting materials";"'162'";"Manufacture of products of wood, cork, straw and plaiting materials";2;0;
"'162'";"Manufacture of products of wood, cork, straw and plaiting materials";"'152'";"Manufacture of footwear";2;2;
"'1621'";"Manufacture of veneer sheets and wood-based panels";"'1627'";"Finishing of wooden products";2;2;
"'1621'";"Manufacture of veneer sheets and wood-based panels";"'1621'";"Manufacture of veneer sheets and wood-based panels";2;0;
"'16211'";"Manufacture of plywood and laminboard";"'16270'";"Finishing of wooden products";2;2;
"'16211'";"Manufacture of plywood and laminboard";"'16210'";"Manufacture of veneer sheets and wood-based panels";2;2;
"'16212'";"Manufacture of particle board";"'16270'";"Finishing of wooden products";2;2;
"'16212'";"Manufacture of particle board";"'16210'";"Manufacture of veneer sheets and wood-based panels";2;2;
"'16213'";"Manufacture of fibre board";"'16270'";"Finishing of wooden products";2;2;
"'16213'";"Manufacture of fibre board";"'16210'";"Manufacture of veneer sheets and wood-based panels";2;2;
"'1622'";"Manufacture of assembled parquet floors";"'1627'";"Finishing of wooden products";2;2;
"'1622'";"Manufacture of assembled parquet floors";"'1622'";"Manufacture of assembled parquet floors";2;0;
"'16220'";"Manufacture of assembled parquet floors";"'16270'";"Finishing of wooden products";2;2;
"'16220'";"Manufacture of assembled parquet floors";"'16220'";"Manufacture of assembled parquet floors";1;0;
"'1623'";"Manufacture of other builders' carpentry and joinery";"'1627'";"Finishing of wooden products";2;2;
"'1623'";"Manufacture of other builders' carpentry and joinery";"'1625'";"Manufacture of doors and windows of wood";2;0;
"'1623'";"Manufacture of other builders' carpentry and joinery";"'1623'";"Manufacture of other builders’ carpentry and joinery";2;0;
"'16231'";"Manufacture of prefabricated wooden buildings";"'16270'";"Finishing of wooden products";2;2;
"'16231'";"Manufacture of prefabricated wooden buildings";"'16231'";"Manufacture of prefabricated wooden buildings";1;0;
"'16239'";"Manufacture of builders’ carpentry and joinery n.e.c.";"'16250'";"Manufacture of doors and windows of wood";2;0;
"'16239'";"Manufacture of builders’ carpentry and joinery n.e.c.";"'16239'";"Manufacture of other builders’ carpentry and joinery n.e.c.";2;0;
"'1624'";"Manufacture of wooden containers";"'1627'";"Finishing of wooden products";2;2;
"'1624'";"Manufacture of wooden containers";"'1624'";"Manufacture of wooden containers";2;0;
"'16240'";"Manufacture of wooden containers";"'16270'";"Finishing of wooden products";2;2;
"'16240'";"Manufacture of wooden containers";"'16240'";"Manufacture of wooden containers";1;0;
"'1629'";"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting";"'1628'";"Manufacture of other products of wood and articles of cork, straw and plaiting materials";2;0;
"'1629'";"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting";"'1627'";"Finishing of wooden products";2;2;
"'1629'";"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting";"'1626'";"Manufacture of solid fuels from vegetable biomass";2;0;
"'1629'";"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting";"'1520'";"Manufacture of footwear";2;2;
"'16290'";"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting";"'16280'";"Manufacture of other products of wood and articles of cork, straw and plaiting materials";2;0;
"'16290'";"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting";"'16270'";"Finishing of wooden products";2;2;
"'16290'";"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting";"'16260'";"Manufacture of solid fuels from vegetable biomass";2;0;
"'16290'";"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting";"'15200'";"Manufacture of footwear";2;2;
"'17'";"Manufacture of paper and paper products";"'17'";"Manufacture of paper and paper products";0;0;
"'171'";"Manufacture of pulp, paper and paperboard";"'171'";"Manufacture of pulp, paper and paperboard";0;0;
"'1711'";"Manufacture of pulp";"'1711'";"Manufacture of pulp";0;0;
"'17110'";"Manufacture of pulp";"'17110'";"Manufacture of pulp";0;0;
"'1712'";"Manufacture of paper and paperboard";"'1712'";"Manufacture of paper and paperboard";0;0;
"'17120'";"Manufacture of paper and paperboard";"'17120'";"Manufacture of paper and paperboard";0;0;
"'172'";"Manufacture of articles of paper and paperboard";"'172'";"Manufacture of articles of paper and paperboard";0;0;
"'1721'";"Manufacture of corrugated paper and paperboard and of containers of paper and paperboard";"'1721'";"Manufacture of corrugated paper, paperboard and containers of paper and paperboard";0;0;
"'17211'";"Manufacture of paper sacks and bags";"'17210'";"Manufacture of corrugated paper, paperboard and containers of paper and paperboard";0;2;
"'17212'";"Manufacture of corrugated paper and paperboard and of containers of paper and paperboard";"'17210'";"Manufacture of corrugated paper, paperboard and containers of paper and paperboard";0;2;
"'1722'";"Manufacture of household and sanitary goods and of toilet requisites";"'1722'";"Manufacture of household and sanitary goods and of toilet requisites";0;0;
"'17220'";"Manufacture of household and sanitary goods and of toilet requisites";"'17220'";"Manufacture of household and sanitary goods and of toilet requisites";0;0;
"'1723'";"Manufacture of paper stationery";"'1723'";"Manufacture of paper stationery";0;0;
"'17230'";"Manufacture of paper stationery";"'17230'";"Manufacture of paper stationery";0;0;
"'1724'";"Manufacture of wallpaper";"'1724'";"Manufacture of wallpaper";0;0;
"'17240'";"Manufacture of wallpaper";"'17240'";"Manufacture of wallpaper";0;0;
"'1729'";"Manufacture of other articles of paper and paperboard";"'1725'";"Manufacture of other articles of paper and paperboard";0;0;
"'17290'";"Manufacture of other articles of paper and paperboard";"'17250'";"Manufacture of other articles of paper and paperboard";0;0;
"'18'";"Printing and reproduction of recorded media";"'18'";"Printing and reproduction of recorded media";2;2;
"'18'";"Printing and reproduction of recorded media";"'13'";"Manufacture of textiles";2;2;
"'181'";"Printing and service activities related to printing";"'181'";"Printing and service activities related to printing";2;2;
