building_id,region,municipality,street,house_number,postal_code,latitude_wgs84,longitude_wgs84,building_use
102869824D,15,272,Kallentie,9,67100,63.845789,23.156695,1
102869825E,15,272,Savitie,6,67100,63.844604,23.159443,1
102869826F,15,272,Savitie,6,67100,63.844463,23.158872,2
102869827H,15,272,Savitie,8,67100,63.84436,23.157359,1
102869828J,15,272,Savitie,8,67100,63.844478,23.158422,2
102869829K,15,272,Rouhantie,3,67100,63.844769,23.159237,1
1028704066,15,849,Torpantie,2,69300,63.774153,24.254675,2
1028704077,15,849,Myllykoskentie,21,69300,63.719805,24.340019,2
1028704088,15,849,Kirkkotie,258,69300,63.758622,24.285819,2
102875999L,15,272,Linnaleirintie,2,67100,63.847147,23.142236,2
102876000M,15,272,Flemingintie,8,67100,63.848281,23.143323,1
102876001N,15,272,Flemingintie,8,67100,63.848226,23.142923,2
102876002P,15,272,Flemingintie,6,67100,63.84809,23.143573,1
102876003R,15,272,Flemingintie,4,67100,63.847874,23.143888,1
102876004S,15,272,Flemingintie,4,67100,63.847847,23.143565,2
102876005T,15,272,Flemingintie,2,67100,63.847604,23.14421,1
102876006U,15,272,Linnaleirintie,10,67100,63.84806,23.140747,1
102876007V,15,272,Linnaleirintie,10,67100,63.848415,23.14025,1
102876008W,15,272,Linnaleirintie,10,67100,63.848435,23.141021,1
102876009X,15,272,Linnaleirintie,10,67100,63.848658,23.140624,1
102876010Y,15,272,Linnaleirintie,10,67100,63.848754,23.141181,1
1028760110,15,272,Linnaleirintie,8,67100,63.84796,23.141392,1
1028760121,15,272,Linnaleirintie,8,67100,63.848452,23.142322,1
1028760132,15,272,Linnaleirintie,8,67100,63.848667,23.141967,1
1028760143,15,272,Linnaleirintie,8,67100,63.848274,23.142367,1
1028760154,15,272,Linnaleirintie,8,67100,63.848275,23.141756,1
1028760165,15,272,Linnaleirintie,8,67100,63.848032,23.142054,2
1028760176,15,272,Linnaleirintie,14,67100,63.848428,23.139047,1
1028760187,15,272,Linnaleirintie,16,67100,63.84867,23.138382,1
1028760198,15,272,Linnaleirintie,16,67100,63.848785,23.138977,1
1028760209,15,272,Ilkantie,11,67100,63.84672,23.139057,1
102876021A,15,272,Ilkantie,11,67100,63.846554,23.138897,2
102876022B,15,272,Ilkantie,9,67100,63.846671,23.138229,1
102876023C,15,272,Ilkantie,9,67100,63.846504,23.1387,2
102876024D,15,272,Linnaleirintie,31,67100,63.846425,23.137408,1
102876025E,15,272,Linnaleirintie,31,67100,63.846639,23.137704,2
102876026F,15,272,Linnaleirintie,27,67100,63.847106,23.138699,1
102876027H,15,272,Linnaleirintie,29,67100,63.846938,23.137805,1
102876028J,15,272,Linnaleirintie,23,67100,63.847399,23.138231,1
102876029K,15,272,Linnaleirintie,23,67100,63.847524,23.138193,2
102876030L,15,272,Linnaleirintie,25,67100,63.84725,23.137355,1
102876031M,15,272,Linnaleirintie,21,67100,63.847604,23.136798,1
102876032N,15,272,Linnaleirintie,19,67100,63.847867,23.13723,1
102876033P,15,272,Linnaleirintie,17,67100,63.847814,23.13793,1
102876034R,15,272,Linnaleirintie,30,67100,63.847189,23.135429,1
102876035S,15,272,Linnaleirintie,30,67100,63.847647,23.135407,1
102876036T,15,272,Linnaleirintie,30,67100,63.847435,23.135192,1
102876037U,15,272,Linnaleirintie,30,67100,63.847188,23.136061,2
102876038V,15,272,Linnaleirintie,24,67100,63.84807,23.136082,1
102876039W,15,272,Linnaleirintie,24,67100,63.848183,23.13627,2
102876040X,15,272,Linnaleirintie,24,67100,63.848279,23.136176,1
102876041Y,15,272,Linnaleirintie,24,67100,63.848492,23.135739,1
1028760420,15,272,Linnaleirintie,24,67100,63.848359,23.136144,1
1028760431,15,272,Linnaleirintie,20,67100,63.848415,23.137216,1
1028760442,15,272,Linnaleirintie,20,67100,63.848551,23.136953,2
1028760453,15,272,Linnaleirintie,22,67100,63.848851,23.136728,1
1028760464,15,272,Linnaleirintie,22,67100,63.848663,23.136774,2
1028760475,15,272,Linnaleirintie,28,67100,63.848495,23.135169,1
1028760486,15,272,Linnaleirintie,28,67100,63.848389,23.134918,1
1028760497,15,272,Linnaleirintie,28,67100,63.848241,23.134776,1
1028760508,15,272,Linnaleirintie,28,67100,63.848081,23.134818,1
1028760519,15,272,Linnaleirintie,28,67100,63.847952,23.13506,1
102876052A,15,272,Linnaleirintie,28,67100,63.847907,23.135372,1
102876053B,15,272,Linnaleirintie,28,67100,63.847852,23.135684,2
102876054C,15,272,Linnaleirintie,32,67100,63.846624,23.136464,1
102876055D,15,272,Linnaleirintie,32,67100,63.846693,23.136027,1
102876056E,15,272,Linnaleirintie,32,67100,63.84691,23.135732,1
102876057F,15,272,Linnaleirintie,32,67100,63.846997,23.136291,2
102876058H,15,272,Kaarlelankatu,74,67100,63.847628,23.133679,1
102876059J,15,272,Matruusinkatu,2,67100,63.844583,23.149225,1
102876060K,15,272,Matruusinkatu,2,67100,63.844132,23.148819,1
102876061L,15,272,Antti Chydeniuksen katu,1,67100,63.844526,23.154506,1
102876062M,15,272,Huhdantie,73,67100,63.844843,23.154911,1
102876063N,15,272,Linnaleirinpolku,6,67100,63.846852,23.13458,1
102876064P,15,272,Ilkantie,,67100,63.846848,23.140139,2
102876065R,15,272,Ilkantie,,67100,63.846765,23.139397,2
102876066S,15,272,Kaarlenkatu,14,67100,63.849126,23.129563,1
102876067T,15,272,Kaarlenkatu,12,67100,63.84899,23.129826,1
102876068U,15,272,Kaarlenkatu,10,67100,63.848774,23.130182,1
102876069V,15,272,Kaarlenkatu,8,67100,63.84851,23.130381,1
102876070W,15,272,Kaarlenkatu,6,67100,63.848243,23.130805,1
102876071X,15,272,Kaarlenkuja,7,67100,63.849109,23.130278,1
102876072Y,15,272,Kaarlenkuja,7,67100,63.849215,23.130529,2
1028760730,15,272,Kaarlenkuja,7,67100,63.849102,23.130687,2
1028760741,15,272,Kaarlenkuja,3,67100,63.848679,23.130969,1
1028760752,15,272,Kaarlenkuja,5,67100,63.848886,23.130676,1
1028760763,15,272,Kaarlenkuja,5,67100,63.848861,23.131066,2
1028760774,15,272,Kaarlenkuja,14,67100,63.849142,23.131496,2
1028760785,15,272,Kaarlenkuja,14,67100,63.848968,23.131703,2
1028760796,15,272,Kaarlenkuja,14,67100,63.849007,23.131494,1
1028760807,15,272,Kaarlenkuja,12,67100,63.848852,23.131719,1
1028760818,15,272,Kaarlenkuja,12,67100,63.847166,23.131869,2
1028760829,15,272,Kaarlenkuja,12,67100,63.846951,23.131878,2
102876083A,15,272,Kaarlenkuja,10,67100,63.848608,23.131691,1
102876084B,15,272,Kaarlenkuja,10,67100,63.848693,23.131822,2
102876085C,15,272,Kaarlenkuja,10,67100,63.848512,23.131806,2
102876086D,15,272,Kaarlenkuja,8,67100,63.848426,23.131614,1
102876087E,15,272,Kaarlenkuja,8,67100,63.848333,23.131831,2
102876088F,15,272,Kaarlenkuja,8,67100,63.848468,23.131833,2
102876089H,15,272,Kaarlenkuja,6,67100,63.848247,23.131619,1
102876090J,15,272,Kaarlenkuja,6,67100,63.848289,23.131837,2
102876091K,15,272,Kaarlenkuja,6,67100,63.848154,23.131835,2
102876092L,15,272,Kaarlenkuja,4,67100,63.847978,23.131635,1
102876093M,15,272,Kaarlenkuja,4,67100,63.848064,23.131827,2
102876094N,15,272,Kaarlenkuja,4,67100,63.847884,23.131832,2
102876095P,15,272,Kaarlenkuja,2,67100,63.847931,23.131235,1
102876096R,15,272,Kaarlenkatu,4,67100,63.84797,23.131026,2
102876096R,15,272,Kaarlenkuja,2,67100,63.84797,23.131026,2
102876097S,15,272,Kaarlenkatu,2,67100,63.847706,23.131551,1
102876097S,15,272,Kaarlenkuja,2,67100,63.847706,23.131551,1
102876098T,15,272,Kaarlelankatu,55,67100,63.845712,23.131947,1
102876099U,15,272,Kaarlelankatu,57,67100,63.846709,23.130568,1
102876099U,15,272,Kaarlenkatu,11,67100,63.846709,23.130568,1
1028761040,15,272,Herman Renlundin katu,1,67100,63.836844,23.115925,1
1028761051,15,272,Herman Renlundin katu,1,67100,63.836787,23.11516,2
1028761062,15,272,Herman Renlundin katu,5,67100,63.837365,23.115589,1
1028761073,15,272,Vingenkatu,15,67100,63.837542,23.113814,1
1028761084,15,272,Herman Renlundin katu,3,67100,63.837116,23.115705,2
1028761095,15,272,Herman Renlundin katu,3,67100,63.836827,23.114645,1
1028761106,15,272,Tehtaankatu,30,67100,63.837163,23.114436,1
1028761117,15,272,Tehtaankatu,30,67100,63.837087,23.113958,2
1028761139,15,272,Roosinkatu,5,67100,63.838353,23.113234,1
102876114A,15,272,Roosinkatu,3,67100,63.838447,23.114055,1
102876115B,15,272,Vingenkatu,16,67100,63.837999,23.113445,1
102876116C,15,272,Vingenkatu,14,67100,63.838093,23.114267,1
102876117D,15,272,Herman Renlundin katu,9,67100,63.838186,23.115068,1
102876119F,15,272,Roosinkatu,4,67100,63.838989,23.113818,1
102876120H,15,272,Roosinkatu,6,67100,63.838863,23.112817,1
102876121J,15,272,Antti Chydeniuksen katu,93,67100,63.839259,23.113841,1
102876122K,15,272,Antti Chydeniuksen katu,95,67100,63.839164,23.112999,1
102876123L,15,272,Herman Renlundin katu,13,67100,63.838903,23.114644,1
102876123L,15,272,Roosinkatu,2,67100,63.838903,23.114644,1
102876125N,15,272,Antti Chydeniuksen katu,91,67100,63.839436,23.114428,1
102876125N,15,272,Herman Renlundin katu,15,67100,63.839436,23.114428,1
102876126P,15,272,Puutarhakatu,9,67100,63.838866,23.108929,1
102876128S,15,272,Puutarhakatu,7,67100,63.838644,23.10902,1
102876129T,15,272,Puutarhakatu,5,67100,63.838456,23.109067,1
102876130U,15,272,Puutarhakatu,3,67100,63.838191,23.109226,1
102876131V,15,272,Puutarhakatu,1,67100,63.837826,23.109357,1
102876131V,15,272,Tehtaankatu,38a,67100,63.837826,23.109357,1
102876132W,15,272,Puutarhakatu,1,67100,63.837876,23.109208,2
102876133X,15,272,Tehtaankatu,38b,67100,63.837831,23.108889,1
102876134Y,15,272,Tehtaankatu,38c,67100,63.837857,23.108498,1
1028761350,15,272,Tehtaankatu,38d,67100,63.837875,23.10817,1
1028761361,15,272,Tehtaankatu,38d,67100,63.837873,23.108089,1
1028761372,15,272,Tehtaankatu,40,67100,63.837931,23.107572,1
1028761383,15,272,Tehtaankatu,42,67100,63.837974,23.107179,1
1028761394,15,272,Tehtaankatu,42,67100,63.838114,23.107363,2
1028761405,15,272,Tehtaankatu,44,67100,63.838043,23.106742,1
1028761416,15,272,Tehtaankatu,46,67100,63.838041,23.106335,1
1028761427,15,272,Tehtaankatu,46,67100,63.838295,23.106422,2
1028761438,15,272,Tehtaankatu,48,67100,63.838192,23.105928,2
1028761449,15,272,Tehtaankatu,50,67100,63.83826,23.10547,1
102876145A,15,272,Tehtaankatu,50,67100,63.838418,23.105652,2
102876146B,15,272,Tehtaankatu,52,67100,63.838305,23.105118,1
102876147C,15,272,Tehtaankatu,52,67100,63.838514,23.105211,2
102876148D,15,272,Tehtaankatu,54,67100,63.838392,23.104699,1
102876149E,15,272,Tehtaankatu,54,67100,63.838569,23.104899,2
102883043U,15,236,Jokinevankankaantie,45,69600,63.581079,23.659341,2
102885181T,15,272,Tehtaankatu,34,67100,63.837709,23.111368,1
102885181T,15,272,Vingenkatu,18,67100,63.837709,23.111368,1
102885182U,15,272,Tehtaankatu,34,67100,63.837601,23.112014,1
102885184W,15,272,Puutarhakatu,2a,67100,63.83789,23.110407,1
102885185X,15,272,Roosinkatu,8,67100,63.838712,23.112207,1
102885186Y,15,272,Antti Chydeniuksen katu,97,67100,63.839155,23.111983,1
1028851870,15,272,Antti Chydeniuksen katu,97,67100,63.838984,23.111966,2
1028851881,15,272,Roosinkatu,10,67100,63.838701,23.111801,1
1028851892,15,272,Roosinkatu,10,67100,63.838821,23.111602,2
1028851903,15,272,Antti Chydeniuksen katu,99,67100,63.839153,23.111576,1
1028851914,15,272,Antti Chydeniuksen katu,99,67100,63.838936,23.111525,2
1028851925,15,272,Roosinkatu,12,67100,63.838609,23.111407,1
1028851936,15,272,Antti Chydeniuksen katu,101,67100,63.839061,23.111182,1
1028851947,15,272,Roosinkatu,14,67100,63.838607,23.111,1
1028851958,15,272,Antti Chydeniuksen katu,103,67100,63.839059,23.110775,1
1028851969,15,272,Roosinkatu,16,67100,63.838515,23.110585,1
102885197A,15,272,Antti Chydeniuksen katu,105,67100,63.839057,23.110368,1
102885198B,15,272,Roosinkatu,18,67100,63.838485,23.110142,1
102885199C,15,272,Antti Chydeniuksen katu,107,67100,63.839056,23.109961,1
102885200D,15,272,Antti Chydeniuksen katu,107,67100,63.838791,23.109814,2
102885201E,15,272,Puutarhakatu,4,67100,63.838457,23.109759,1
102885201E,15,272,Roosinkatu,20,67100,63.838457,23.109759,1
102885202F,15,272,Puutarhakatu,6,67100,63.838964,23.109567,1
102885203H,15,272,Pikiruukintie,1,67200,63.845416,23.123579,1
102885204J,15,272,Libeckinkatu,12,67200,63.84537,23.123198,1
102885205K,15,272,Libeckinkatu,12,67200,63.8452,23.123242,2
102885206L,15,272,Kustaa Aadolfin katu,78,67200,63.845053,23.122773,1
102885207M,15,272,Kustaa Aadolfin katu,80,67200,63.845412,23.122765,1
102885208N,15,272,Kustaa Aadolfin katu,82,67200,63.845586,23.122557,1
102885209P,15,272,Kustaa Aadolfin katu,84,67200,63.845766,23.122207,1
102885210R,15,272,Kustaa Aadolfin katu,86,67200,63.845947,23.121938,1
102885211S,15,272,Kustaa Aadolfin katu,88,67200,63.846121,23.12173,1
102885212T,15,272,Kustaa Aadolfin katu,90,67200,63.846304,23.121522,1
102885213U,15,272,Kustaa Aadolfin katu,92,67200,63.846512,23.121228,1
102885214V,15,272,Kustaa Aadolfin katu,92,67100,63.846435,23.121361,2
102885215W,15,272,Kustaa Aadolfin katu,94,67200,63.845764,23.121128,1
102885216X,15,272,Kustaa Aadolfin katu,96,67200,63.846912,23.120725,1
102885217Y,15,272,Kustaa Aadolfin katu,96,67200,63.846815,23.120454,2
1028852180,15,272,Pikiruukintie,3,67200,63.845675,23.122851,1
1028852213,15,272,Pikiruukintie,7,67200,63.846039,23.122352,1
1028852235,15,272,Pikiruukintie,9,67200,63.846358,23.122512,1
1028852246,15,272,Pikiruukintie,9,67200,63.846213,23.122125,2
1028852257,15,272,Pikiruukintie,9,67200,63.846203,23.122106,2
1028852279,15,272,Kustaa Aadolfin katu,43,67200,63.844852,23.121641,2
102885228A,15,272,Libeckinkatu,18,67200,63.84468,23.121257,1
102885228A,15,272,Raahenkatu,16,67200,63.84468,23.121257,1
102885229B,15,272,Kustaa Aadolfin katu,45,67200,63.845137,23.121561,1
102885230C,15,272,Kustaa Aadolfin katu,45,67200,63.845038,23.121228,2
102885231D,15,272,Raahenkatu,18,67200,63.844861,23.120968,1
102885232E,15,272,Raahenkatu,18,67100,63.844931,23.120897,2
102885233F,15,272,Kustaa Aadolfin katu,47,67200,63.845309,23.121272,1
102885234H,15,272,Kustaa Aadolfin katu,47,67200,63.845229,23.120957,2
102885235J,15,272,Raahenkatu,20,67200,63.845128,23.120544,1
102885236K,15,272,Raahenkatu,20,67200,63.84511,23.120892,2
102885238M,15,272,Kustaa Aadolfin katu,49,67200,63.845494,23.121145,1
102885239N,15,272,Kustaa Aadolfin katu,49,67200,63.845438,23.120725,2
102885240P,15,272,Raahenkatu,22,67200,63.845302,23.120337,1
102885241R,15,272,Kustaa Aadolfin katu,51,67200,63.845648,23.120839,1
102885242S,15,272,Raahenkatu,24,67200,63.845485,23.120128,1
102885243T,15,272,Raahenkatu,24,67200,63.845501,23.12037,2
102885244U,15,272,Kustaa Aadolfin katu,53,67200,63.845865,23.120544,1
102885245V,15,272,Raahenkatu,26,67200,63.845663,23.119717,1
102885246W,15,272,Raahenkatu,26,67200,63.845678,23.119939,2
102885247X,15,272,Raahenkatu,26,67200,63.845696,23.119936,2
102885248Y,15,272,Kustaa Aadolfin katu,55,67200,63.84602,23.120319,1
1028852490,15,272,Kustaa Aadolfin katu,55,67200,63.845941,23.120024,2
1028852501,15,272,Raahenkatu,28,67200,63.845747,23.119501,1
1028852512,15,272,Kustaa Aadolfin katu,57,67200,63.846229,23.120066,1
1028852523,15,272,Raahenkatu,30,67200,63.846002,23.119303,1
1028852534,15,272,Raahenkatu,30,67200,63.846091,23.119617,2
1028852545,15,272,Kustaa Aadolfin katu,59,67200,63.846382,23.11974,1
1028852556,15,272,Kustaa Aadolfin katu,59,67200,63.846349,23.11952,2
1028852567,15,272,Raahenkatu,32,67200,63.846289,23.119284,1
1028852578,15,272,Kustaa Aadolfin katu,61,67200,63.846559,23.119288,1
1028852589,15,272,Kustaa Aadolfin katu,61,67200,63.846594,23.119588,1
1028852589,15,272,Mariankatu,3,67200,63.846594,23.119588,1
102885259A,15,272,Kustaa Aadolfin katu,61,67200,63.846531,23.119251,2
102885259A,15,272,Mariankatu,3,67200,63.846531,23.119251,2
102885260B,15,272,Kustaa Aadolfin katu,61,67100,63.846496,23.119296,2
102885261C,15,272,Mariankatu,5,67200,63.846455,23.118773,1
102885261C,15,272,Raahenkatu,34,67200,63.846455,23.118773,1
102885262D,15,272,Raahenkatu,15,67200,63.844544,23.120543,1
102885263E,15,272,Huvilakatu,16,67200,63.844411,23.11995,1
102885263E,15,272,Libeckinkatu,22,67200,63.844411,23.11995,1
102885264F,15,272,Raahenkatu,17,67200,63.844824,23.12028,1
102885265H,15,272,Raahenkatu,17,67200,63.844769,23.119901,2
102885266J,15,272,Huvilakatu,18,67200,63.84458,23.11954,1
102885267K,15,272,Huvilakatu,18,67200,63.844677,23.119812,2
102885268L,15,272,Raahenkatu,19,67200,63.845036,23.120149,1
102885269M,15,272,Raahenkatu,19,67200,63.844917,23.119738,2
102885270N,15,272,Huvilakatu,20,67200,63.844853,23.11934,1
102885271P,15,272,Huvilakatu,20,67200,63.844864,23.11942,2
102885272R,15,272,Raahenkatu,21,67200,63.84517,23.119764,1
102885273S,15,272,Raahenkatu,21,67200,63.845125,23.119445,2
102885274T,15,272,Huvilakatu,22,67200,63.844996,23.118994,1
102885275U,15,272,Huvilakatu,22,67200,63.845076,23.119268,1
102885276V,15,272,Raahenkatu,23,67200,63.845388,23.11951,1
102885277W,15,272,Raahenkatu,23,67200,63.845302,23.119319,2
102885278X,15,272,Huvilakatu,24,67200,63.845161,23.118788,1
102885279Y,15,272,Huvilakatu,24,67200,63.845241,23.119083,2
1028852800,15,272,Raahenkatu,25,67200,63.845481,23.119314,1
1028852811,15,272,Raahenkatu,25,67200,63.845427,23.119301,2
1028852822,15,272,Raahenkatu,25,67200,63.845497,23.119251,1
1028852833,15,272,Huvilakatu,26,67200,63.845369,23.118495,1
1028852844,15,272,Huvilakatu,26,67200,63.84545,23.118809,2
1028852855,15,272,Raahenkatu,27,67200,63.845655,23.119107,1
1028852866,15,272,Huvilakatu,28,67200,63.845561,23.118285,1
1028852877,15,272,Huvilakatu,28,67200,63.845659,23.118557,2
1028852888,15,272,Huvilakatu,29,67200,63.845915,23.117055,1
1028852899,15,272,Katariinankatu,36,67200,63.844741,23.117177,1
102885290A,15,272,Katariinankatu,40,67200,63.84509,23.116782,1
102885291B,15,272,Katariinankatu,44,67200,63.845366,23.116378,1
102885292C,15,272,Katariinankatu,48,67200,63.845644,23.115993,1
102885293D,15,272,Libeckinkatu,24,67200,63.844224,23.119345,1
102885294E,15,272,Huvilakatu,17,67200,63.844958,23.118226,1
102885295F,15,272,Huvilakatu,19,67200,63.845175,23.117972,1
102885296H,15,272,Katariinankatu,32,67200,63.843945,23.118345,1
102885296H,15,272,Libeckinkatu,26,67200,63.843945,23.118345,1
102885297J,15,272,Katariinankatu,34,67200,63.844306,23.117725,1
102885298K,15,272,Huvilakatu,23,67200,63.845637,23.117419,1
102885299L,15,272,Huvilakatu,21,67200,63.845428,23.117672,1
102885300M,15,272,Kustaa Aadolfin katu,100,67200,63.84746,23.120059,1
102885301N,15,272,Kustaa Aadolfin katu,102,67200,63.847633,23.119445,1
102885302P,15,272,Kustaa Aadolfin katu,104,67200,63.847908,23.119651,1
102885303R,15,272,Kustaa Aadolfin katu,98,67200,63.847099,23.119661,1
102885304S,15,272,Kustaa Aadolfin katu,98,67200,63.847245,23.119743,2
102885305T,15,272,Mariankatu,2,67200,63.847114,23.120229,1
102885306U,15,272,Mariankatu,2,67200,63.847262,23.120372,2
102885307V,15,272,Kustaa Aadolfin katu,65,67200,63.847269,23.11864,1
102885308W,15,272,Kustaa Aadolfin katu,67,67200,63.847717,23.118232,1
102885309X,15,272,Mariankatu,6,67200,63.846731,23.118673,1
102885310Y,15,272,Raahenkatu,38,67200,63.847082,23.118034,1
1028853121,15,272,Raahenkatu,40,67200,63.847369,23.117669,2
1028853132,15,272,Raahenkatu,42,67200,63.847574,23.117274,1
1028853143,15,272,Raahenkatu,42,67200,63.847689,23.117523,2
1028853154,15,272,Raahenkatu,44,67200,63.847802,23.117406,1
1028853165,15,272,Raahenkatu,46,67200,63.847914,23.116861,1
1028853176,15,272,Raahenkatu,48,67200,63.848087,23.116613,1
1028853187,15,272,Kustaa Aadolfin katu,63,67200,63.846967,23.119109,1
1028853198,15,272,Mariankatu,8,67200,63.846635,23.117445,1
1028853209,15,272,Huvilakatu,32,67200,63.846716,23.116761,1
102885321A,15,272,Huvilakatu,34,67200,63.846871,23.116536,1
102885322B,15,272,Huvilakatu,36,67200,63.847075,23.116427,1
102885323C,15,272,Huvilakatu,38,67200,63.847176,23.116168,1
102885324D,15,272,Huvilakatu,38,67200,63.847215,23.116285,2
102885325E,15,272,Huvilakatu,40,67200,63.847342,23.116003,1
102885328J,15,272,Huvilakatu,44,67200,63.847764,23.115639,1
102885329K,15,272,Huvilakatu,44,67200,63.847744,23.115886,2
102885330L,15,272,Huvilakatu,46,67200,63.847784,23.115372,1
102885331M,15,272,Huvilakatu,46,67200,63.847889,23.115622,2
102885332N,15,272,Huvilakatu,48,67200,63.847967,23.115163,1
102885333P,15,272,Huvilakatu,48,67200,63.848054,23.115416,2
102885334R,15,272,Raahenkatu,31,67200,63.846907,23.117529,2
102885335S,15,272,Raahenkatu,31,67200,63.846893,23.117348,2
102885336T,15,272,Raahenkatu,33,67200,63.847073,23.117343,1
102885337U,15,272,Raahenkatu,33,67200,63.847019,23.117005,2
102885708T,15,272,Kaarantie,68,68390,63.61641,24.027,2
102885768R,15,236,Känsälä,17,69600,63.575349,23.662493,1
102885769S,15,236,Kivisillantie,154,69600,63.581027,23.633314,1
1028857859,15,236,Kivisillantie,160,69600,63.581378,23.635249,1
102885789D,15,236,Peltoniementie,28,69600,63.590321,23.731394,1
102885790E,15,236,Harjukoskentie,69,69600,63.612951,23.668516,1
102888650P,15,272,Rouhantie,3,67100,63.84474,23.158468,2
102888651R,15,272,Kallentie,2,67100,63.844362,23.157766,1
